TARGET,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,CODE_GENDER,FLAG_OWN_CAR,NAME_CONTRACT_TYPE
0,135000.0,337500.0,16875.0,337500.0,0.020246,-22438,365243,F,N,Revolving loans
0,63000.0,253737.0,17086.5,229500.0,0.00712,-11260,-1894,F,Y,Cash loans
0,157500.0,733500.0,37579.5,733500.0,0.018209,-11334,-1145,F,Y,Cash loans
0,157500.0,258709.5,25717.5,234000.0,0.035792,-12767,-793,F,N,Cash loans
0,202500.0,450000.0,24412.5,450000.0,0.031329,-9006,-2027,F,N,Cash loans
0,270000.0,454500.0,23337.0,454500.0,0.018209,-14577,-6212,M,Y,Cash loans
0,180000.0,1078200.0,31653.0,900000.0,0.020713,-12540,-1066,F,N,Cash loans
0,225000.0,1546020.0,40914.0,1350000.0,0.00702,-17583,-641,F,Y,Cash loans
0,162000.0,382500.0,19125.0,382500.0,0.003069,-12407,-4885,M,Y,Revolving loans
0,90000.0,531706.5,31792.5,459000.0,0.01885,-14680,-2146,F,N,Cash loans
0,252900.0,765000.0,38250.0,765000.0,0.018634,-15114,-4222,F,N,Revolving loans
0,99000.0,307944.0,34875.0,292500.0,0.014464,-12969,-1405,F,Y,Cash loans
0,112500.0,900000.0,24750.0,900000.0,0.015221,-12952,-6199,M,N,Cash loans
0,135000.0,180000.0,9000.0,180000.0,0.0116569999999999,-13632,-368,M,N,Revolving loans
0,135000.0,135000.0,6750.0,135000.0,0.030755,-7833,-639,F,N,Revolving loans
0,135000.0,215640.0,15466.5,180000.0,0.030755,-14685,-7885,F,N,Cash loans
0,202500.0,900000.0,35824.5,900000.0,0.025164,-12839,-160,M,Y,Cash loans
0,135000.0,247500.0,19282.5,247500.0,0.0066709999999999,-17423,-780,M,Y,Cash loans
0,198000.0,900000.0,26316.0,900000.0,0.002042,-19110,-4389,F,N,Cash loans
0,135000.0,813195.0,43456.5,702000.0,0.04622,-19488,365243,F,N,Cash loans
0,135000.0,468733.5,22927.5,387000.0,0.008575,-20920,-721,M,Y,Cash loans
0,180000.0,418743.0,33214.5,342000.0,0.0228,-8823,-236,F,Y,Cash loans
0,247500.0,562491.0,23962.5,454500.0,0.014464,-22332,365243,F,N,Cash loans
0,247500.0,846517.5,35995.5,684000.0,0.04622,-19292,-1841,F,N,Cash loans
0,126000.0,104256.0,10683.0,90000.0,0.022625,-12825,-4451,F,Y,Cash loans
0,157500.0,918468.0,30483.0,697500.0,0.00963,-21556,-7018,F,N,Cash loans
0,180000.0,521280.0,28408.5,450000.0,0.018634,-8774,-236,M,Y,Cash loans
0,67500.0,297130.5,15300.0,256500.0,0.010147,-17691,-2022,F,N,Cash loans
0,135000.0,835605.0,24561.0,697500.0,0.025164,-15532,-356,F,Y,Cash loans
0,81000.0,835380.0,40320.0,675000.0,0.020713,-9555,-2306,F,N,Cash loans
0,112500.0,227493.0,14836.5,207000.0,0.022625,-24922,365243,F,N,Cash loans
0,135000.0,755190.0,36459.0,675000.0,0.025164,-12133,-814,F,N,Cash loans
0,135000.0,679500.0,45594.0,679500.0,0.009549,-15625,365243,F,N,Cash loans
0,225000.0,835380.0,36927.0,675000.0,0.032561,-20350,365243,F,N,Cash loans
0,382500.0,1354500.0,37377.0,1354500.0,0.020713,-14350,-3115,M,N,Cash loans
0,54000.0,675000.0,21775.5,675000.0,0.008019,-22976,365243,F,N,Cash loans
0,135000.0,270000.0,13500.0,270000.0,0.019101,-18877,-1779,M,Y,Revolving loans
0,450000.0,1024740.0,49297.5,900000.0,0.00733,-11233,-531,M,N,Cash loans
0,202500.0,284400.0,13963.5,225000.0,0.025164,-11718,-929,F,Y,Cash loans
0,135000.0,254700.0,14350.5,225000.0,0.025164,-23880,-1421,F,N,Cash loans
0,90000.0,199467.0,15790.5,166500.0,0.019101,-12441,-3877,M,N,Cash loans
0,135000.0,405000.0,20250.0,405000.0,0.0145199999999999,-20770,-237,F,N,Revolving loans
0,157500.0,1066608.0,32467.5,810000.0,0.004849,-12209,-2201,M,Y,Cash loans
0,119700.0,270000.0,13500.0,270000.0,0.006852,-22220,-435,M,Y,Revolving loans
0,270000.0,274500.0,21816.0,274500.0,0.015221,-14057,-1772,M,Y,Cash loans
0,112500.0,540000.0,26109.0,540000.0,0.028663,-13993,-1697,M,N,Cash loans
0,72000.0,348264.0,22671.0,315000.0,0.007114,-8823,-373,F,N,Cash loans
0,135000.0,1056447.0,34209.0,922500.0,0.006233,-16964,-250,F,N,Cash loans
0,135000.0,545040.0,26640.0,450000.0,0.0066709999999999,-14206,-572,F,N,Cash loans
0,202500.0,450000.0,25128.0,450000.0,0.010276,-10475,-620,F,Y,Cash loans
0,328500.0,619965.0,18256.5,517500.0,0.019101,-21047,365243,F,N,Cash loans
0,225000.0,614574.0,16897.5,513000.0,0.031329,-10594,-127,M,Y,Cash loans
0,135000.0,675000.0,27621.0,675000.0,0.026392,-13397,-6053,F,N,Cash loans
0,180000.0,1288350.0,37800.0,1125000.0,0.030755,-10295,-855,F,Y,Cash loans
0,112500.0,166500.0,18913.5,166500.0,0.018209,-13737,-2380,F,N,Cash loans
0,202500.0,675000.0,21906.0,675000.0,0.020246,-15779,-730,F,N,Cash loans
0,247500.0,1040463.0,30550.5,868500.0,0.018634,-13614,-5774,M,Y,Cash loans
0,121500.0,1724220.0,47412.0,1350000.0,0.028663,-22662,365243,F,N,Cash loans
0,135000.0,417024.0,22752.0,360000.0,0.00702,-20074,-1659,M,Y,Cash loans
0,85050.0,900000.0,23872.5,900000.0,0.035792,-10710,-1449,F,N,Cash loans
0,202500.0,225000.0,24363.0,225000.0,0.035792,-12793,-3881,M,Y,Cash loans
0,90000.0,348826.5,17847.0,288000.0,0.025164,-10106,-1016,F,Y,Cash loans
0,99000.0,622413.0,33894.0,495000.0,0.035792,-22844,365243,F,N,Cash loans
0,135000.0,152820.0,15241.5,135000.0,0.00712,-20026,-934,F,N,Cash loans
0,180000.0,436032.0,21208.5,360000.0,0.031329,-17389,-2304,M,Y,Cash loans
0,180000.0,343377.0,16006.5,283500.0,0.025164,-16422,-4032,M,Y,Cash loans
0,450000.0,1971072.0,68643.0,1800000.0,0.072508,-13618,-1397,F,N,Cash loans
0,135000.0,1078200.0,34911.0,900000.0,0.035792,-21182,365243,F,N,Cash loans
0,292500.0,450000.0,22018.5,450000.0,0.004849,-12462,-2264,F,Y,Cash loans
0,67500.0,450000.0,21888.0,450000.0,0.00733,-12687,-1997,F,N,Cash loans
0,306000.0,1246500.0,40342.5,1246500.0,0.026392,-21758,-10215,F,N,Cash loans
0,112500.0,491031.0,36841.5,463500.0,0.018634,-13145,-173,F,N,Cash loans
0,112500.0,382500.0,16848.0,382500.0,0.025164,-9354,-914,F,N,Cash loans
0,315000.0,675000.0,52366.5,675000.0,0.026392,-16110,-1215,M,Y,Cash loans
0,292500.0,270000.0,13500.0,270000.0,0.008575,-14971,-1629,M,N,Revolving loans
0,189000.0,495000.0,25272.0,495000.0,0.002042,-20067,-2503,F,N,Cash loans
0,99000.0,314100.0,16573.5,225000.0,0.025164,-10978,-4295,F,N,Cash loans
0,202500.0,900000.0,38263.5,900000.0,0.031329,-14809,-4319,M,Y,Cash loans
0,67500.0,180000.0,9000.0,180000.0,0.008575,-9038,-1288,F,N,Revolving loans
0,126000.0,239850.0,23719.5,225000.0,0.02461,-18190,365243,M,N,Cash loans
0,126000.0,270000.0,13500.0,270000.0,0.008575,-14539,-1761,F,N,Revolving loans
0,180000.0,152820.0,16047.0,135000.0,0.007114,-18158,-1143,M,N,Cash loans
0,135000.0,450000.0,30442.5,450000.0,0.030755,-16229,-2351,M,N,Cash loans
0,202500.0,675000.0,21906.0,675000.0,0.018209,-12059,-696,F,N,Cash loans
0,139500.0,651960.0,24705.0,450000.0,0.020246,-12513,-5339,F,Y,Cash loans
0,40500.0,61128.0,6084.0,54000.0,0.035792,-23444,365243,F,N,Cash loans
0,112500.0,188685.0,13549.5,157500.0,0.003813,-20216,-6183,F,Y,Cash loans
0,157500.0,351792.0,17055.0,252000.0,0.003813,-21198,365243,F,Y,Cash loans
0,247500.0,269550.0,13761.0,225000.0,0.0116569999999999,-12901,-998,M,Y,Cash loans
0,112500.0,284400.0,19134.0,225000.0,0.018634,-10000,-1637,M,Y,Cash loans
0,112500.0,315000.0,15750.0,315000.0,0.010556,-13260,-341,F,N,Revolving loans
0,306000.0,536917.5,19413.0,463500.0,0.00496,-15204,-4751,F,N,Cash loans
0,225000.0,509400.0,37197.0,450000.0,0.018801,-12737,-1136,M,Y,Cash loans
0,202500.0,765000.0,49594.5,765000.0,0.026392,-10212,-224,F,Y,Cash loans
0,148500.0,114682.5,12478.5,99000.0,0.022625,-12938,-540,M,Y,Cash loans
0,157500.0,202500.0,10125.0,202500.0,0.015221,-20986,-700,M,Y,Revolving loans
0,67500.0,810000.0,23814.0,810000.0,0.0145199999999999,-13519,-3000,F,N,Cash loans
0,90000.0,417024.0,16231.5,360000.0,0.030755,-23725,365243,F,N,Cash loans
0,135000.0,180000.0,9000.0,180000.0,0.0084739999999999,-7915,-229,M,Y,Revolving loans
0,171000.0,1180899.0,46962.0,1012500.0,0.020246,-20845,365243,F,N,Cash loans
0,238500.0,1223010.0,48631.5,1125000.0,0.011703,-14491,-1691,F,N,Cash loans
0,157500.0,137538.0,13527.0,121500.0,0.01885,-24214,365243,F,N,Cash loans
0,180000.0,675000.0,32472.0,675000.0,0.0116569999999999,-10153,-765,F,N,Cash loans
0,337500.0,500211.0,30730.5,463500.0,0.020713,-19997,-7911,F,N,Cash loans
0,337500.0,900000.0,28390.5,900000.0,0.026392,-12697,-3889,M,Y,Cash loans
0,270000.0,2517300.0,102658.5,2250000.0,0.072508,-17567,-8268,F,N,Cash loans
0,112500.0,808650.0,26217.0,675000.0,0.00496,-22061,365243,F,N,Cash loans
0,81000.0,270000.0,13500.0,270000.0,0.028663,-14071,-577,F,N,Revolving loans
0,126000.0,180000.0,9000.0,180000.0,0.0088659999999999,-11469,-2715,F,N,Revolving loans
0,157500.0,500490.0,52686.0,450000.0,0.01885,-21598,365243,M,N,Cash loans
0,360000.0,473760.0,49878.0,450000.0,0.003069,-12711,-1259,M,Y,Cash loans
0,225000.0,728460.0,37849.5,675000.0,0.01885,-13265,-2032,M,Y,Cash loans
0,157500.0,101880.0,5976.0,90000.0,0.01885,-15826,-194,M,Y,Cash loans
0,1575000.0,1800000.0,49500.0,1800000.0,0.04622,-17898,-5206,M,Y,Cash loans
0,90000.0,45000.0,5076.0,45000.0,0.020246,-11393,-172,F,N,Cash loans
0,180000.0,835380.0,42840.0,675000.0,0.019101,-19566,-2062,M,Y,Cash loans
0,112500.0,270000.0,13500.0,270000.0,0.0196889999999999,-13658,-5296,M,N,Revolving loans
0,238500.0,1249740.0,66712.5,1125000.0,0.010147,-17394,-3724,M,Y,Cash loans
0,135000.0,722394.0,28120.5,603000.0,0.020246,-18283,-123,M,Y,Cash loans
0,157500.0,1006920.0,39933.0,900000.0,0.006296,-19481,-458,F,N,Cash loans
0,180000.0,592560.0,35937.0,450000.0,0.003813,-15542,-3588,M,N,Cash loans
0,103500.0,247500.0,12375.0,247500.0,0.005313,-21368,365243,F,N,Revolving loans
0,90000.0,675000.0,21775.5,675000.0,0.0066709999999999,-13593,-2355,F,Y,Cash loans
0,450000.0,225000.0,12915.0,225000.0,0.072508,-15904,-3001,M,Y,Cash loans
0,148500.0,312768.0,13905.0,270000.0,0.010006,-22668,-2794,F,N,Cash loans
0,270000.0,1288350.0,37800.0,1125000.0,0.0088659999999999,-16500,-1718,F,Y,Cash loans
0,180000.0,382500.0,19125.0,382500.0,0.020713,-19559,-8316,F,Y,Revolving loans
0,112500.0,755190.0,30078.0,675000.0,0.009334,-21990,365243,M,Y,Cash loans
0,112500.0,254700.0,14350.5,225000.0,0.0072739999999999,-23906,-13738,F,N,Cash loans
0,117000.0,193500.0,11236.5,193500.0,0.010032,-24283,365243,F,N,Cash loans
0,202500.0,454500.0,20151.0,454500.0,0.018209,-22419,365243,F,N,Cash loans
0,189000.0,454500.0,44275.5,454500.0,0.009334,-17135,-93,F,N,Cash loans
0,135000.0,90000.0,9549.0,90000.0,0.025164,-10473,-2882,F,N,Cash loans
0,90000.0,284400.0,13833.0,225000.0,0.016612,-10823,-34,M,Y,Cash loans
0,121500.0,454500.0,26221.5,454500.0,0.009175,-17849,-9732,F,N,Cash loans
0,54000.0,101880.0,11101.5,90000.0,0.028663,-13044,-1416,F,N,Cash loans
0,103500.0,495000.0,15966.0,495000.0,0.015221,-16114,-154,F,N,Cash loans
0,193500.0,533668.5,20457.0,477000.0,0.04622,-11784,-577,F,N,Cash loans
0,189000.0,459549.0,51979.5,436500.0,0.002042,-9969,-1118,F,Y,Cash loans
0,247500.0,900000.0,35824.5,900000.0,0.032561,-14984,-3068,M,Y,Cash loans
0,180000.0,381528.0,24970.5,315000.0,0.007114,-14135,-2940,F,N,Cash loans
0,315000.0,239850.0,25830.0,225000.0,0.011703,-12279,-3121,F,Y,Cash loans
0,247500.0,332473.5,21645.0,274500.0,0.00496,-13789,-1474,F,Y,Cash loans
0,202500.0,337500.0,16875.0,337500.0,0.035792,-18601,-1864,M,N,Revolving loans
0,157500.0,1345500.0,39469.5,1345500.0,0.01885,-17755,-183,F,N,Cash loans
0,90000.0,1056636.0,31023.0,882000.0,0.028663,-16804,-4056,F,N,Cash loans
0,112500.0,291915.0,18801.0,252000.0,0.009549,-22451,365243,F,N,Cash loans
0,135000.0,805500.0,23548.5,805500.0,0.014464,-13250,-2274,F,Y,Cash loans
0,180000.0,675000.0,40324.5,675000.0,0.035792,-12348,-2743,F,N,Cash loans
0,135000.0,2013840.0,55507.5,1800000.0,0.016612,-22419,-165,M,N,Cash loans
0,257850.0,254700.0,14350.5,225000.0,0.0228,-14957,-3012,F,Y,Cash loans
0,45000.0,344043.0,27310.5,297000.0,0.00712,-9944,-29,F,N,Cash loans
0,112500.0,225000.0,13045.5,225000.0,0.028663,-23911,365243,F,N,Cash loans
0,225000.0,1288350.0,37669.5,1125000.0,0.022625,-19442,-4625,F,N,Cash loans
0,270000.0,1782000.0,62068.5,1782000.0,0.026392,-13783,-1224,F,Y,Cash loans
0,225000.0,375367.5,40554.0,337500.0,0.010032,-13214,-3538,M,Y,Cash loans
0,135000.0,283585.5,20677.5,256500.0,0.0196889999999999,-23510,365243,F,N,Cash loans
0,180000.0,1125000.0,47664.0,1125000.0,0.018029,-20528,365243,M,Y,Cash loans
0,292500.0,284400.0,22599.0,225000.0,0.072508,-8374,-590,M,Y,Cash loans
0,135000.0,219042.0,23130.0,193500.0,0.0060079999999999,-12748,-2171,F,N,Cash loans
0,124200.0,254700.0,14620.5,225000.0,0.026392,-21513,365243,F,N,Cash loans
0,112500.0,71955.0,8136.0,67500.0,0.005313,-18989,-768,M,Y,Cash loans
0,180000.0,545040.0,26509.5,450000.0,0.020713,-15844,-810,F,N,Cash loans
0,135000.0,545040.0,26640.0,450000.0,0.01885,-17419,-1075,F,N,Cash loans
0,58500.0,49455.0,4095.0,45000.0,0.026392,-11279,-597,M,N,Cash loans
0,202500.0,261000.0,8482.5,261000.0,0.072508,-20327,-3204,F,N,Cash loans
0,180000.0,180000.0,9000.0,180000.0,0.0105,-13982,-1049,M,Y,Revolving loans
0,81000.0,225000.0,11488.5,225000.0,0.010966,-19391,-10923,F,N,Cash loans
0,198000.0,1666746.0,45963.0,1305000.0,0.0072739999999999,-21648,-6637,F,N,Cash loans
0,81000.0,444420.0,20592.0,337500.0,0.018801,-14236,-4291,F,N,Cash loans
0,112500.0,808650.0,24601.5,675000.0,0.032561,-16911,-2226,F,N,Cash loans
0,54000.0,373311.0,19674.0,283500.0,0.010276,-17208,-123,F,Y,Cash loans
0,159880.5,585000.0,22279.5,585000.0,0.005084,-9196,-653,M,N,Cash loans
0,112500.0,562500.0,18274.5,562500.0,0.026392,-22681,365243,F,N,Cash loans
0,67500.0,203760.0,19980.0,180000.0,0.025164,-19921,-4765,F,N,Cash loans
0,225000.0,481500.0,38043.0,481500.0,0.00733,-21640,365243,F,N,Cash loans
0,202500.0,675000.0,44298.0,675000.0,0.010556,-12260,-2018,M,Y,Cash loans
0,225000.0,2013840.0,55507.5,1800000.0,0.010032,-14052,-5431,M,Y,Cash loans
0,144000.0,669591.0,24178.5,508500.0,0.005313,-16825,-1459,F,N,Cash loans
0,105750.0,672453.0,22351.5,580500.0,0.0196889999999999,-19220,-1760,F,N,Cash loans
0,112500.0,122256.0,7146.0,108000.0,0.072508,-24074,365243,M,N,Cash loans
0,450000.0,1347759.0,93933.0,1291500.0,0.008019,-14524,-2998,M,Y,Cash loans
0,765000.0,900000.0,55192.5,900000.0,0.030755,-12197,-1194,M,Y,Cash loans
0,157500.0,1231272.0,36130.5,882000.0,0.072508,-19336,-12418,F,N,Cash loans
0,270000.0,1515415.5,41800.5,1354500.0,0.04622,-16484,-4574,F,N,Cash loans
0,112500.0,1078200.0,31653.0,900000.0,0.020246,-15202,-5341,F,N,Cash loans
0,225000.0,1024740.0,55719.0,900000.0,0.020713,-9964,-1341,F,N,Cash loans
0,225000.0,808650.0,31464.0,675000.0,0.00712,-13481,-2528,M,N,Cash loans
0,135000.0,781920.0,50148.0,675000.0,0.035792,-12994,-1330,M,Y,Cash loans
0,270000.0,473760.0,44523.0,450000.0,0.04622,-23617,365243,F,N,Cash loans
0,99000.0,270000.0,13500.0,270000.0,0.031329,-21122,365243,F,N,Revolving loans
0,85500.0,433188.0,16461.0,283500.0,0.006852,-22579,365243,F,N,Cash loans
0,180000.0,180000.0,9000.0,180000.0,0.032561,-10725,-622,M,N,Revolving loans
0,90000.0,189621.0,11016.0,144000.0,0.008625,-19768,-12677,F,N,Cash loans
0,62653.5,270000.0,18382.5,270000.0,0.010966,-19658,-320,F,N,Cash loans
0,117000.0,152820.0,15241.5,135000.0,0.020713,-20797,-8637,F,N,Cash loans
0,175500.0,227520.0,17973.0,180000.0,0.018209,-11818,-2332,M,Y,Cash loans
0,121500.0,270000.0,13500.0,270000.0,0.0196889999999999,-11450,-1550,M,N,Revolving loans
0,89100.0,239850.0,23494.5,225000.0,0.0105,-24833,-3425,F,N,Cash loans
0,270000.0,1345500.0,44464.5,1345500.0,0.02461,-13631,-1585,F,Y,Cash loans
0,126000.0,390960.0,23755.5,337500.0,0.010276,-19168,-129,F,N,Cash loans
0,202500.0,152820.0,16344.0,135000.0,0.018801,-15631,-567,M,Y,Cash loans
0,157500.0,840951.0,33480.0,679500.0,0.018209,-14529,-7842,M,Y,Cash loans
0,202500.0,1105600.5,43974.0,1017000.0,0.0196889999999999,-10697,-479,F,N,Cash loans
0,135000.0,263686.5,24529.5,238500.0,0.022625,-9584,-644,F,N,Cash loans
0,180000.0,549000.0,17707.5,549000.0,0.028663,-17429,-10224,F,N,Cash loans
0,202500.0,545040.0,26640.0,450000.0,0.032561,-18147,-1012,M,Y,Cash loans
0,90000.0,675000.0,22068.0,675000.0,0.018209,-10767,-127,M,N,Cash loans
0,135000.0,1061599.5,31171.5,927000.0,0.016612,-12334,-460,F,Y,Cash loans
0,90000.0,781695.0,25344.0,652500.0,0.010276,-14078,-116,F,N,Cash loans
0,112500.0,225000.0,12694.5,225000.0,0.026392,-24011,365243,F,N,Cash loans
0,81000.0,720000.0,23926.5,720000.0,0.00712,-12020,-202,F,N,Cash loans
0,202500.0,900000.0,34875.0,900000.0,0.015221,-15292,-2027,M,N,Cash loans
0,135000.0,679500.0,28917.0,679500.0,0.007114,-18772,365243,F,N,Cash loans
0,103500.0,269550.0,11871.0,225000.0,0.035792,-19853,-5327,F,N,Cash loans
0,202500.0,787500.0,20902.5,787500.0,0.006207,-16337,-6485,F,N,Cash loans
0,85500.0,270000.0,13500.0,270000.0,0.035792,-16457,-945,M,N,Revolving loans
0,180000.0,438493.5,19444.5,333000.0,0.010147,-16339,-3511,F,Y,Cash loans
0,157500.0,550980.0,43659.0,450000.0,0.020713,-22379,365243,F,N,Cash loans
0,310500.0,1227901.5,48825.0,1129500.0,0.0116569999999999,-16408,-3771,F,N,Cash loans
0,67500.0,158301.0,16924.5,148500.0,0.020713,-20376,365243,F,N,Cash loans
0,112500.0,884124.0,25978.5,738000.0,0.0196889999999999,-21347,-4929,F,N,Cash loans
0,54000.0,337500.0,15862.5,337500.0,0.018209,-22261,365243,M,N,Cash loans
0,99000.0,225000.0,11074.5,225000.0,0.025164,-14621,-897,F,N,Cash loans
0,135000.0,540000.0,17550.0,540000.0,0.030755,-9265,-1411,F,N,Cash loans
0,67500.0,359775.0,34641.0,337500.0,0.030755,-8774,-231,F,Y,Cash loans
0,182745.0,942300.0,27135.0,675000.0,0.0196889999999999,-10252,-197,F,Y,Cash loans
0,108000.0,547344.0,30690.0,472500.0,0.006305,-20029,365243,F,N,Cash loans
0,90000.0,135000.0,6750.0,135000.0,0.028663,-21870,365243,F,N,Revolving loans
0,157500.0,835605.0,27085.5,697500.0,0.0084739999999999,-13235,-2932,F,N,Cash loans
0,180000.0,263686.5,25038.0,238500.0,0.025164,-19299,-553,M,Y,Cash loans
0,123750.0,450000.0,20979.0,450000.0,0.035792,-10742,-2029,F,Y,Cash loans
0,99000.0,679500.0,24201.0,679500.0,0.018029,-23152,365243,M,Y,Cash loans
0,306000.0,1971072.0,59890.5,1800000.0,0.018634,-20413,365243,F,N,Cash loans
0,58500.0,296280.0,16200.0,225000.0,0.010556,-19026,-8995,F,N,Cash loans
0,247500.0,296280.0,19930.5,225000.0,0.04622,-13422,-1545,F,Y,Cash loans
0,225000.0,1011955.5,43006.5,904500.0,0.0072739999999999,-18167,-2450,F,N,Cash loans
0,135000.0,545040.0,25407.0,450000.0,0.00712,-19310,-4164,M,Y,Cash loans
0,315000.0,254700.0,23944.5,225000.0,0.006233,-14056,-6186,M,Y,Cash loans
0,157500.0,970380.0,28503.0,810000.0,0.006629,-16973,-4898,F,N,Cash loans
0,144000.0,545040.0,36553.5,450000.0,0.0116569999999999,-12323,-533,M,Y,Cash loans
0,135000.0,405000.0,20250.0,405000.0,0.035792,-17818,-224,F,N,Revolving loans
0,225000.0,1095579.0,37642.5,994500.0,0.019101,-19966,-1588,F,Y,Cash loans
0,67500.0,544491.0,17694.0,454500.0,0.0116569999999999,-22604,365243,F,N,Cash loans
0,270000.0,1886850.0,55300.5,1575000.0,0.072508,-13657,-1280,F,N,Cash loans
0,72000.0,254700.0,14350.5,225000.0,0.018634,-24244,365243,F,N,Cash loans
0,112500.0,229230.0,22801.5,202500.0,0.019101,-12009,-2887,F,N,Cash loans
0,157500.0,1012500.0,29736.0,1012500.0,0.026392,-14034,-2293,F,Y,Cash loans
0,387000.0,1480500.0,46615.5,1480500.0,0.026392,-13168,-2574,F,Y,Cash loans
0,270000.0,540000.0,27000.0,540000.0,0.028663,-12024,-931,F,Y,Revolving loans
0,99000.0,754740.0,20038.5,630000.0,0.004849,-14100,-466,F,N,Cash loans
0,157500.0,755190.0,36459.0,675000.0,0.00496,-13165,-1790,F,N,Cash loans
0,112500.0,127350.0,13639.5,112500.0,0.015221,-17111,-2370,F,N,Cash loans
0,90000.0,334152.0,17059.5,270000.0,0.019101,-15616,-184,F,N,Cash loans
0,112500.0,545040.0,25407.0,450000.0,0.02461,-14867,-1661,F,N,Cash loans
0,157500.0,630000.0,32166.0,630000.0,0.072508,-8891,-403,M,N,Cash loans
0,72000.0,553806.0,23593.5,495000.0,0.025164,-16457,-3217,F,N,Cash loans
0,130500.0,288873.0,16713.0,238500.0,0.00702,-13808,-573,F,N,Cash loans
0,202500.0,753840.0,24448.5,540000.0,0.035792,-22151,365243,F,N,Cash loans
0,90000.0,753840.0,24448.5,540000.0,0.018634,-15254,-3631,F,N,Cash loans
0,112500.0,948582.0,27864.0,679500.0,0.0228,-15308,-277,F,N,Cash loans
0,148500.0,252000.0,25051.5,252000.0,0.02461,-12744,-1586,F,N,Cash loans
0,45000.0,521280.0,27423.0,450000.0,0.019101,-17061,-5303,F,N,Cash loans
0,135000.0,900000.0,35694.0,900000.0,0.026392,-20436,365243,F,N,Cash loans
0,270000.0,886500.0,23512.5,886500.0,0.026392,-22293,-3071,M,Y,Cash loans
0,157500.0,1762110.0,51651.0,1575000.0,0.018029,-11050,-745,F,Y,Cash loans
0,63000.0,261000.0,14571.0,261000.0,0.006207,-25016,365243,F,N,Cash loans
0,306000.0,904500.0,29178.0,904500.0,0.010643,-12677,-5587,F,N,Cash loans
0,112500.0,167895.0,17334.0,157500.0,0.0060079999999999,-24626,-2698,F,Y,Cash loans
0,90000.0,270000.0,13500.0,270000.0,0.009334,-11170,-2245,F,N,Revolving loans
0,90000.0,265851.0,9850.5,229500.0,0.019101,-12161,-2403,F,N,Cash loans
0,99000.0,450000.0,17140.5,450000.0,0.01885,-10144,-1453,M,Y,Cash loans
0,108000.0,382500.0,19125.0,382500.0,0.010643,-12409,-541,F,N,Revolving loans
0,157500.0,1080504.0,31095.0,774000.0,0.022625,-19139,-690,M,Y,Cash loans
0,108000.0,247275.0,17716.5,225000.0,0.02461,-20054,-9417,F,N,Cash loans
0,243000.0,450000.0,27193.5,450000.0,0.001333,-18307,-3487,M,N,Cash loans
0,135000.0,647046.0,21001.5,463500.0,0.018634,-19540,-4366,F,N,Cash loans
0,135000.0,242950.5,19323.0,184500.0,0.020246,-16269,-1358,F,N,Cash loans
0,225000.0,762979.5,32454.0,616500.0,0.0196889999999999,-16071,-3126,F,N,Cash loans
0,180000.0,720000.0,36000.0,720000.0,0.04622,-11716,-1979,F,N,Revolving loans
0,90000.0,450000.0,24543.0,450000.0,0.026392,-14384,-3234,F,N,Cash loans
0,337500.0,1711764.0,47200.5,1530000.0,0.018634,-12213,-2736,M,N,Cash loans
0,180000.0,225000.0,25447.5,225000.0,0.018634,-10240,-549,F,N,Cash loans
0,225000.0,1546020.0,45202.5,1350000.0,0.04622,-20528,-608,M,N,Cash loans
0,103500.0,592560.0,27589.5,450000.0,0.02461,-10898,-199,F,N,Cash loans
0,220500.0,1319269.5,34929.0,1152000.0,0.031329,-17193,-1614,M,N,Cash loans
0,202500.0,993082.5,39510.0,913500.0,0.025164,-19368,-4960,F,N,Cash loans
0,157500.0,225000.0,13045.5,225000.0,0.00702,-22105,-286,F,Y,Cash loans
0,135000.0,755190.0,33394.5,675000.0,0.026392,-23708,365243,M,Y,Cash loans
0,202500.0,835380.0,40320.0,675000.0,0.010006,-16299,-658,F,Y,Cash loans
0,157500.0,239850.0,25830.0,225000.0,0.006296,-9887,-1077,M,N,Cash loans
0,144000.0,269550.0,16285.5,225000.0,0.026392,-15406,-1093,F,N,Cash loans
0,270000.0,904500.0,32485.5,904500.0,0.010643,-18361,-2213,F,N,Cash loans
0,103500.0,392238.0,28669.5,346500.0,0.018634,-8317,-381,F,Y,Cash loans
0,90000.0,270000.0,13500.0,270000.0,0.031329,-16812,-1019,F,N,Revolving loans
0,315000.0,678456.0,18787.5,486000.0,0.072508,-19828,-681,F,Y,Cash loans
0,135000.0,188685.0,14944.5,157500.0,0.031329,-11191,-826,M,Y,Cash loans
0,112500.0,640764.0,17748.0,459000.0,0.019101,-16256,-7313,M,Y,Cash loans
0,90000.0,90000.0,7213.5,90000.0,0.0105,-8977,-710,M,Y,Cash loans
0,157500.0,198666.0,21078.0,175500.0,0.028663,-11656,-353,F,N,Cash loans
0,90000.0,545040.0,26640.0,450000.0,0.020713,-17225,-419,M,N,Cash loans
0,198000.0,450000.0,24543.0,450000.0,0.0228,-22002,365243,F,N,Cash loans
0,81000.0,244584.0,16474.5,193500.0,0.00823,-10406,-310,F,N,Cash loans
