SK_ID_CURR,TARGET,NAME_CONTRACT_TYPE,CODE_GENDER,FLAG_OWN_CAR,FLAG_OWN_REALTY,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,AMT_GOODS_PRICE,NAME_TYPE_SUITE,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,NAME_FAMILY_STATUS,NAME_HOUSING_TYPE,REGION_POPULATION_RELATIVE,DAYS_BIRTH,DAYS_EMPLOYED,DAYS_REGISTRATION,DAYS_ID_PUBLISH,OWN_CAR_AGE,FLAG_MOBIL,FLAG_EMP_PHONE,FLAG_WORK_PHONE,FLAG_CONT_MOBILE,FLAG_PHONE,FLAG_EMAIL,OCCUPATION_TYPE,CNT_FAM_MEMBERS,REGION_RATING_CLIENT,REGION_RATING_CLIENT_W_CITY,WEEKDAY_APPR_PROCESS_START,HOUR_APPR_PROCESS_START,REG_REGION_NOT_LIVE_REGION,REG_REGION_NOT_WORK_REGION,LIVE_REGION_NOT_WORK_REGION,REG_CITY_NOT_LIVE_CITY,REG_CITY_NOT_WORK_CITY,LIVE_CITY_NOT_WORK_CITY,ORGANIZATION_TYPE,EXT_SOURCE_1,EXT_SOURCE_2,EXT_SOURCE_3,APARTMENTS_AVG,BASEMENTAREA_AVG,YEARS_BEGINEXPLUATATION_AVG,YEARS_BUILD_AVG,COMMONAREA_AVG,ELEVATORS_AVG,ENTRANCES_AVG,FLOORSMAX_AVG,FLOORSMIN_AVG,LANDAREA_AVG,LIVINGAPARTMENTS_AVG,LIVINGAREA_AVG,NONLIVINGAPARTMENTS_AVG,NONLIVINGAREA_AVG,APARTMENTS_MODE,BASEMENTAREA_MODE,YEARS_BEGINEXPLUATATION_MODE,YEARS_BUILD_MODE,COMMONAREA_MODE,ELEVATORS_MODE,ENTRANCES_MODE,FLOORSMAX_MODE,FLOORSMIN_MODE,LANDAREA_MODE,LIVINGAPARTMENTS_MODE,LIVINGAREA_MODE,NONLIVINGAPARTMENTS_MODE,NONLIVINGAREA_MODE,APARTMENTS_MEDI,BASEMENTAREA_MEDI,YEARS_BEGINEXPLUATATION_MEDI,YEARS_BUILD_MEDI,COMMONAREA_MEDI,ELEVATORS_MEDI,ENTRANCES_MEDI,FLOORSMAX_MEDI,FLOORSMIN_MEDI,LANDAREA_MEDI,LIVINGAPARTMENTS_MEDI,LIVINGAREA_MEDI,NONLIVINGAPARTMENTS_MEDI,NONLIVINGAREA_MEDI,FONDKAPREMONT_MODE,HOUSETYPE_MODE,TOTALAREA_MODE,WALLSMATERIAL_MODE,EMERGENCYSTATE_MODE,OBS_30_CNT_SOCIAL_CIRCLE,DEF_30_CNT_SOCIAL_CIRCLE,OBS_60_CNT_SOCIAL_CIRCLE,DEF_60_CNT_SOCIAL_CIRCLE,DAYS_LAST_PHONE_CHANGE,FLAG_DOCUMENT_2,FLAG_DOCUMENT_3,FLAG_DOCUMENT_4,FLAG_DOCUMENT_5,FLAG_DOCUMENT_6,FLAG_DOCUMENT_7,FLAG_DOCUMENT_8,FLAG_DOCUMENT_9,FLAG_DOCUMENT_10,FLAG_DOCUMENT_11,FLAG_DOCUMENT_12,FLAG_DOCUMENT_13,FLAG_DOCUMENT_14,FLAG_DOCUMENT_15,FLAG_DOCUMENT_16,FLAG_DOCUMENT_17,FLAG_DOCUMENT_18,FLAG_DOCUMENT_19,FLAG_DOCUMENT_20,FLAG_DOCUMENT_21,AMT_REQ_CREDIT_BUREAU_HOUR,AMT_REQ_CREDIT_BUREAU_DAY,AMT_REQ_CREDIT_BUREAU_WEEK,AMT_REQ_CREDIT_BUREAU_MON,AMT_REQ_CREDIT_BUREAU_QRT,AMT_REQ_CREDIT_BUREAU_YEAR,TRANSACTION_DATE
250394,0,Cash loans,F,N,N,0,126000.0,286704.0,26424.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.00702,-15007,-2177,-4940.0,-4940,,1,1,0,1,1,0,Sales staff,1.0,2,2,THURSDAY,11,0,0,0,0,0,0,Self-employed,,0.0808236477540624,0.5028782772082183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.0,2.0,3.0,2.0,-780.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-01 01:52:23.432261
419123,0,Cash loans,M,Y,Y,0,112500.0,407727.0,29799.0,333000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.035792,-8196,-192,-2923.0,-872,2.0,1,1,0,1,0,0,Laborers,1.0,2,2,SATURDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.4381071908620834,0.5493110109773539,0.41534714488434,0.1608,0.0372,0.9891,,,0.16,0.1379,0.375,,0.1328,,0.1657,,0.0112,0.1639,0.0386,0.9891,,,0.1611,0.1379,0.375,,0.1358,,0.1727,,0.0119,0.1624,0.0372,0.9891,,,0.16,0.1379,0.375,,0.1351,,0.1687,,0.0115,,block of flats,0.1328,Panel,No,0.0,0.0,0.0,0.0,-491.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2025-06-01 02:52:23.432261
431398,0,Cash loans,M,Y,Y,0,315000.0,640080.0,31261.5,450000.0,Other_B,Commercial associate,Secondary / secondary special,Single / not married,With parents,0.006629,-11978,-2792,-1425.0,-1119,9.0,1,1,0,1,0,0,Drivers,1.0,2,2,SATURDAY,7,0,0,0,0,0,0,University,,0.7531724151295772,,0.0124,,0.9702,,,,0.069,0.0417,,,,,,,0.0126,,0.9702,,,,0.069,0.0417,,,,,,,0.0125,,0.9702,,,,0.069,0.0417,,,,,,,,block of flats,0.0115,Wooden,No,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-01 03:52:23.432261
375049,0,Cash loans,M,Y,N,0,292500.0,835605.0,29605.5,697500.0,Unaccompanied,Working,Incomplete higher,Civil marriage,House / apartment,0.0228,-12859,-844,-839.0,-4024,8.0,1,1,0,1,0,0,Core staff,2.0,2,2,THURSDAY,11,0,0,0,0,0,0,Realtor,,0.1856006799869796,0.1614630800057724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-109.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01 04:52:23.432261
399340,0,Revolving loans,F,Y,Y,0,157500.0,270000.0,13500.0,270000.0,Unaccompanied,Working,Higher education,Married,House / apartment,0.02461,-15561,-136,-1159.0,-5366,5.0,1,1,0,1,1,0,Private service staff,2.0,2,2,SUNDAY,10,0,0,0,0,0,0,Other,,0.6831016527539687,0.2079641743053816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,0.0,1.0,0.0,-360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,3.0,0.0,0.0,2025-06-01 05:52:23.432261
322796,0,Cash loans,M,Y,Y,0,157500.0,480060.0,23476.5,337500.0,Family,Working,Higher education,Single / not married,House / apartment,0.0196889999999999,-12108,-202,-4543.0,-136,14.0,1,1,0,1,0,0,Laborers,1.0,2,2,FRIDAY,10,0,0,0,0,0,0,Industry: type 7,,0.6300365990597797,0.5460231970049609,0.0928,0.1218,0.9762,0.6736,0.0043,0.0,0.2069,0.1667,0.2083,0.0781,0.074,0.0891,0.0077,0.0042,0.0945,0.1264,0.9762,0.6864,0.0043,0.0,0.2069,0.1667,0.2083,0.0799,0.0808,0.0928,0.0078,0.0044,0.0937,0.1218,0.9762,0.6779999999999999,0.0043,0.0,0.2069,0.1667,0.2083,0.0795,0.0752,0.0907,0.0078,0.0043,,block of flats,0.0701,Panel,No,2.0,0.0,2.0,0.0,-1389.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01 06:52:23.432261
219371,0,Cash loans,F,N,Y,0,157500.0,337500.0,14994.0,337500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.018209,-18809,-259,-6935.0,-1345,,1,1,0,1,1,0,Cooking staff,2.0,3,3,WEDNESDAY,12,0,0,0,0,0,0,Restaurant,0.6482430802874312,0.0753977672919751,0.746300213050371,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1143.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,3.0,2025-06-01 07:52:23.432261
137239,0,Cash loans,M,Y,N,0,135000.0,536917.5,32103.0,463500.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.008575,-8407,-1490,-809.0,-1047,7.0,1,1,1,1,1,0,Laborers,2.0,2,2,WEDNESDAY,17,0,0,0,0,0,0,Transport: type 4,,0.2609235978532316,0.2512394458905693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-2.0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,2.0,2025-06-01 08:52:23.432261
372203,0,Cash loans,F,N,Y,0,315000.0,1569051.0,54540.0,1354500.0,Unaccompanied,Working,Higher education,Married,Office apartment,0.018801,-11125,-269,-195.0,-3776,,1,1,0,1,0,1,High skill tech staff,2.0,2,2,MONDAY,10,0,0,0,0,0,0,Business Entity Type 3,0.7785242542649362,0.5320104510479761,0.4507472818545589,0.1948,0.0909,0.9995,,,0.16,0.1379,0.375,,1.0,,0.2151,,0.3257,0.1985,0.0943,0.9995,,,0.1611,0.1379,0.375,,1.0,,0.2241,,0.3448,0.1967,0.0909,0.9995,,,0.16,0.1379,0.375,,1.0,,0.219,,0.3326,,block of flats,0.24,"Stone, brick",No,1.0,0.0,1.0,0.0,-2354.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,3.0,2025-06-01 09:52:23.432261
170667,0,Cash loans,F,N,N,0,72000.0,808650.0,23643.0,675000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.018634,-15770,-1691,-972.0,-3223,,1,1,0,1,0,0,Sales staff,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Self-employed,0.7339766802356998,0.53208122875472,,0.1031,0.0621,0.9985,0.9796,0.0384,0.08,0.069,0.375,0.4167,0.0121,0.0841,0.0551,0.0,0.0683,0.105,0.0644,0.9985,0.9804,0.0388,0.0806,0.069,0.375,0.4167,0.0124,0.0918,0.0574,0.0,0.0723,0.1041,0.0621,0.9985,0.9799,0.0387,0.08,0.069,0.375,0.4167,0.0124,0.0855,0.0561,0.0,0.0697,reg oper spec account,block of flats,0.0789,Panel,No,0.0,0.0,0.0,0.0,-579.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-01 10:52:23.432261
151543,0,Cash loans,F,Y,N,1,135000.0,304933.5,24088.5,225000.0,Unaccompanied,Commercial associate,Higher education,Separated,Rented apartment,0.030755,-13786,-327,-1913.0,-5363,3.0,1,1,1,1,0,0,,2.0,2,2,FRIDAY,13,0,0,0,0,0,0,Military,0.4085726168291593,0.672278976201302,0.2764406945454034,0.118,0.1216,0.9811,0.6804,0.0121,0.0132,0.2155,0.2188,0.125,0.0491,0.1101,0.0939,0.0077,0.0421,0.063,0.0508,0.9777,0.6798,0.0,0.0,0.2759,0.1667,0.0417,0.0104,0.1175,0.0621,0.0,0.0,0.1353,0.1565,0.9776,0.6847,0.0122,0.0,0.2759,0.1667,0.125,0.0399,0.112,0.0987,0.0078,0.0145,reg oper spec account,block of flats,0.0613,"Stone, brick",No,0.0,0.0,0.0,0.0,-1005.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01 11:52:23.432261
143641,0,Cash loans,F,N,Y,0,135000.0,247275.0,22810.5,225000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0072739999999999,-15881,-1361,-5358.0,-2236,,1,1,0,1,1,0,Laborers,2.0,2,2,FRIDAY,14,0,0,0,0,0,0,Self-employed,,0.6617155556822537,0.4489622731076524,0.0186,,0.9816,,,,,0.0417,,,,0.0108,,,0.0189,,0.9816,,,,,0.0417,,,,0.0112,,,0.0187,,0.9816,,,,,0.0417,,,,0.011,,,,block of flats,0.0125,,No,0.0,0.0,0.0,0.0,-1562.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,4.0,2025-06-01 12:52:23.432261
299122,0,Cash loans,F,N,Y,0,135000.0,728460.0,38808.0,675000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.018029,-23643,365243,-4026.0,-4029,,1,0,0,1,0,0,,1.0,3,3,WEDNESDAY,5,0,0,0,0,0,0,XNA,,0.5773021227274686,0.7295666907060153,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-930.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2025-06-01 13:52:23.432261
273767,0,Cash loans,F,Y,Y,0,144000.0,352044.0,13401.0,247500.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010643,-14064,-3308,-10482.0,-5252,10.0,1,1,0,1,0,0,Core staff,2.0,2,2,MONDAY,18,0,0,0,0,1,1,Trade: type 7,0.4313820556388792,0.6163167389924147,0.3360615207658242,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-448.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2025-06-01 14:52:23.432261
202931,0,Cash loans,F,N,N,0,180000.0,755190.0,54616.5,675000.0,Unaccompanied,Commercial associate,Higher education,Married,House / apartment,0.032561,-17725,-451,-534.0,-1281,,1,1,0,1,0,0,,2.0,1,1,WEDNESDAY,21,0,0,0,0,0,0,Other,,0.3387921899637066,0.7394117535524816,0.1423,0.0637,0.9985,0.9796,0.0155,0.1148,0.0559,0.6042,0.6042,0.0,0.116,0.187,0.0,0.0,0.1061,0.0301,0.9985,0.9804,0.0089,0.0806,0.0345,0.6667,0.7083,0.0,0.0927,0.1215,0.0,0.0,0.141,0.069,0.9985,0.9799,0.0149,0.08,0.0345,0.6667,0.6458,0.0,0.1159,0.1943,0.0,0.0,reg oper spec account,block of flats,0.1735,Panel,No,0.0,0.0,0.0,0.0,-2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01 15:52:23.432261
253093,0,Cash loans,F,Y,N,0,67500.0,225000.0,9531.0,225000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.01885,-18842,-5532,-11311.0,-2388,14.0,1,1,0,1,1,0,Cooking staff,2.0,2,2,THURSDAY,12,0,0,0,0,0,0,School,,0.5902924046956342,0.7700870700124128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,1.0,7.0,0.0,-1449.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01 16:52:23.432261
394320,0,Cash loans,F,N,Y,0,157500.0,553500.0,17982.0,553500.0,Other_B,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.026392,-19755,-1465,-1958.0,-2106,,1,1,1,1,1,0,High skill tech staff,1.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Other,,0.6343180066644486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1126.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-01 17:52:23.432261
161048,0,Cash loans,F,N,Y,0,121500.0,197820.0,13896.0,180000.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.035792,-24200,365243,-11151.0,-3965,,1,0,0,1,0,0,,1.0,2,2,FRIDAY,12,0,0,0,0,0,0,XNA,,0.2162038154478448,0.4525335592581747,0.0577,0.0491,0.9831,0.7688,0.0125,0.04,0.0345,0.3333,0.375,0.0505,0.0466,0.0533,0.0019,0.0024,0.0578,0.0508,0.9831,0.7779,0.0123,0.0403,0.0345,0.3333,0.375,0.0438,0.0505,0.0542,0.0,0.0,0.0583,0.0491,0.9831,0.7719,0.0125,0.04,0.0345,0.3333,0.375,0.0514,0.0475,0.0543,0.0019,0.0024,reg oper account,block of flats,0.0409,"Stone, brick",No,6.0,0.0,6.0,0.0,-778.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,6.0,2025-06-01 18:52:23.432261
342530,0,Cash loans,F,N,Y,0,225000.0,525735.0,36589.5,450000.0,Family,Pensioner,Higher education,Married,House / apartment,0.072508,-21196,365243,-1217.0,-1226,,1,0,0,1,1,0,,2.0,1,1,THURSDAY,12,0,0,0,0,0,0,XNA,0.8459003062063637,0.7354236791817218,0.5814837058057234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-802.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,1.0,2025-06-01 19:52:23.432261
276512,0,Cash loans,M,Y,Y,1,261000.0,675000.0,53329.5,675000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Single / not married,House / apartment,0.005313,-16334,-1804,-26.0,-1814,7.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,12,0,0,0,0,0,0,Trade: type 7,0.4229336958439195,0.6308263046634492,0.3556387169923543,0.101,0.0,0.9856,0.8028,0.0424,0.0,0.069,0.1667,0.2083,0.0617,0.0815,0.0689,0.0039,0.0081,0.1029,0.0,0.9856,0.8105,0.0428,0.0,0.069,0.1667,0.2083,0.0631,0.0891,0.0718,0.0039,0.0085,0.102,0.0,0.9856,0.8054,0.0426,0.0,0.069,0.1667,0.2083,0.0628,0.0829,0.0702,0.0039,0.0082,reg oper account,block of flats,0.064,Panel,No,0.0,0.0,0.0,0.0,-689.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2025-06-01 20:52:23.432261
415944,0,Cash loans,F,N,N,0,90000.0,270000.0,19332.0,270000.0,Family,Commercial associate,Secondary / secondary special,Married,House / apartment,0.0116569999999999,-19933,-1442,-4409.0,-3471,,1,1,1,1,1,0,Security staff,2.0,1,1,FRIDAY,13,0,1,1,0,1,1,Security,,0.6225489936318451,,0.0412,0.0597,0.9886,0.8436,0.0065,0.0,0.069,0.1667,,0.0111,0.0336,0.0501,0.0,0.0,0.042,0.062,0.9886,0.8497,0.0066,0.0,0.069,0.1667,,0.0114,0.0367,0.0522,0.0,0.0,0.0416,0.0597,0.9886,0.8457,0.0066,0.0,0.069,0.1667,,0.0113,0.0342,0.051,0.0,0.0,reg oper account,block of flats,0.043,Panel,No,3.0,2.0,3.0,2.0,-798.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-01 21:52:23.432261
193903,0,Cash loans,M,Y,N,1,135000.0,592560.0,22090.5,450000.0,Unaccompanied,State servant,Secondary / secondary special,Married,House / apartment,0.0096569999999999,-13136,-575,-1595.0,-4474,1.0,1,1,0,1,0,1,,3.0,2,2,WEDNESDAY,10,0,0,0,0,0,0,Business Entity Type 1,0.5055339178941789,0.3913526034955394,0.3927738606031339,0.1856,0.1407,0.9861,0.8096,0.1338,0.2,0.1724,0.3333,0.375,0.0998,0.1513,0.1991,0.0,0.0,0.1891,0.146,0.9861,0.8171,0.135,0.2014,0.1724,0.3333,0.375,0.1021,0.1653,0.2074,0.0,0.0,0.1874,0.1407,0.9861,0.8121,0.1347,0.2,0.1724,0.3333,0.375,0.1015,0.1539,0.2026,0.0,0.0,reg oper account,block of flats,0.2297,Panel,No,1.0,0.0,1.0,0.0,-346.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,2025-06-01 22:52:23.432261
360954,0,Cash loans,F,N,Y,0,225000.0,270000.0,15498.0,270000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Married,House / apartment,0.010006,-16542,-5213,-8838.0,-86,,1,1,1,1,0,0,,2.0,2,2,SATURDAY,11,0,0,0,0,0,0,Business Entity Type 3,,0.7353343166231039,0.7380196196295241,0.0928,0.0915,0.9856,0.8028,0.0162,0.0,0.2069,0.1667,0.2083,0.0465,0.0748,0.0765,0.0039,0.0042,0.0945,0.095,0.9856,0.8105,0.0164,0.0,0.2069,0.1667,0.2083,0.0475,0.0817,0.0797,0.0039,0.0044,0.0937,0.0915,0.9856,0.8054,0.0163,0.0,0.2069,0.1667,0.2083,0.0473,0.0761,0.0779,0.0039,0.0043,reg oper account,block of flats,0.0611,Panel,No,1.0,0.0,1.0,0.0,-819.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2025-06-01 23:52:23.432261
125437,0,Cash loans,M,N,Y,0,180000.0,1026922.5,40095.0,886500.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.035792,-15934,-3448,-350.0,-3804,,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,11,0,1,1,0,1,1,Industry: type 9,0.4989862770427938,0.1114133492903066,,0.0278,0.0523,0.9881,0.8368,0.0,0.0,0.1034,0.0833,0.0417,0.026,0.0227,0.0252,0.0,0.0,0.0284,0.0542,0.9881,0.8432,0.0,0.0,0.1034,0.0833,0.0417,0.0266,0.0248,0.0263,0.0,0.0,0.0281,0.0523,0.9881,0.8390000000000001,0.0,0.0,0.1034,0.0833,0.0417,0.0265,0.0231,0.0257,0.0,0.0,reg oper account,block of flats,0.0198,Panel,No,0.0,0.0,0.0,0.0,-2099.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,1.0,2025-06-02 00:52:23.432261
279956,0,Cash loans,F,N,Y,0,81000.0,508495.5,22396.5,454500.0,Unaccompanied,Pensioner,Secondary / secondary special,Widow,House / apartment,0.028663,-22465,365243,-12583.0,-4665,,1,0,0,1,1,0,,1.0,2,2,MONDAY,14,0,0,0,0,0,0,XNA,,0.7219238269286762,,0.1577,0.1331,0.9841,0.7824,0.0502,0.12,0.2069,0.25,0.2917,0.0845,0.1282,0.1533,0.0,0.0,0.0945,0.1121,0.9826,0.7713,0.0486,0.0,0.2069,0.1667,0.2083,0.0511,0.0826,0.0887,0.0,0.0,0.1593,0.1331,0.9841,0.7853,0.0506,0.12,0.2069,0.25,0.2917,0.086,0.1304,0.1561,0.0,0.0,reg oper account,block of flats,0.2029,Panel,No,0.0,0.0,0.0,0.0,-1342.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-02 01:52:23.432261
299837,0,Cash loans,M,Y,Y,0,135000.0,450000.0,22018.5,450000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.026392,-15234,-758,-3391.0,-4723,0.0,1,1,1,1,1,0,Laborers,2.0,2,2,MONDAY,9,0,0,0,0,0,0,Industry: type 3,,0.6261647211113526,0.2020866016820394,0.0557,0.0376,0.9816,,,0.04,0.0345,0.3333,,0.0642,,0.0467,,0.0199,0.0567,0.039,0.9816,,,0.0403,0.0345,0.3333,,0.0657,,0.0487,,0.0211,0.0562,0.0376,0.9816,,,0.04,0.0345,0.3333,,0.0653,,0.0475,,0.0204,,block of flats,0.0412,"Stone, brick",No,0.0,0.0,0.0,0.0,-661.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,1.0,0.0,1.0,2025-06-02 02:52:23.432261
275728,0,Cash loans,F,N,N,0,292500.0,2013840.0,55377.0,1800000.0,Unaccompanied,Commercial associate,Secondary / secondary special,Civil marriage,House / apartment,0.072508,-17384,-3305,-1944.0,-918,,1,1,0,1,0,0,Managers,2.0,1,1,SUNDAY,12,0,0,0,0,0,0,Business Entity Type 3,,0.4490312602624501,0.4382813743111921,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.0,0.0,7.0,0.0,-2431.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2.0,6.0,2025-06-02 03:52:23.432261
307081,0,Cash loans,M,Y,Y,0,270000.0,1215000.0,35653.5,1215000.0,Unaccompanied,Working,Secondary / secondary special,Married,House / apartment,0.0145199999999999,-17666,-3083,-658.0,-1202,5.0,1,1,0,1,1,0,Drivers,2.0,2,2,TUESDAY,8,0,0,0,0,1,1,Self-employed,,0.429192683419701,0.3706496323299817,0.0124,,0.9816,,,,0.069,0.0417,,,,0.0062,,,0.0126,,0.9816,,,,0.069,0.0417,,,,0.0064,,,0.0125,,0.9816,,,,0.069,0.0417,,,,0.0063,,,,block of flats,0.0087,Panel,No,0.0,0.0,0.0,0.0,-753.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,6.0,2025-06-02 04:52:23.432261
430456,0,Cash loans,M,Y,N,0,405000.0,1356133.5,44950.5,1215000.0,Family,State servant,Higher education,Married,House / apartment,0.008625,-20712,-8961,-13321.0,-3822,12.0,1,1,0,1,0,0,Managers,2.0,2,2,TUESDAY,18,0,0,0,0,0,0,Business Entity Type 1,,0.6721344239266965,0.5442347412142162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,-1133.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,2025-06-02 05:52:23.432261
387612,0,Cash loans,F,Y,Y,0,63000.0,354519.0,23265.0,328500.0,Family,Pensioner,Higher education,Civil marriage,House / apartment,0.00823,-20542,365243,-5189.0,-3963,5.0,1,0,0,1,1,0,,2.0,2,2,WEDNESDAY,9,0,0,0,0,0,0,XNA,,0.4862342531838018,,,,0.9856,,,,,,,,,0.0298,,,,,0.9856,,,,,,,,,0.031,,,,,0.9856,,,,,,,,,0.0303,,,,,0.0234,,No,2.0,0.0,2.0,0.0,-901.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,2025-06-02 06:52:23.432261
